temperatura_sala,consumo_iluminacion,temperatura_exterior,humedad_exterior,temperatura_meteorologica,hora,dia_semana,mes,es_fin_de_semana_enc,rango_termico_enc
0.5090196078431413,0.42857142857142855,0.43240114543349767,0.8115942028985508,0.44534412955465585,0.9130434782608695,0.0,0.0,0,2
0.5176470588235291,0.2857142857142857,0.42850179735575467,0.8140096618357493,0.44264507422402144,0.9130434782608695,0.0,0.0,0,2
0.5215686274509757,0.42857142857142855,0.4238713215134345,0.8164251207729465,0.43994601889338747,0.9130434782608695,0.0,0.0,0,0
0.537254901960788,0.2857142857142857,0.4203375373179795,0.818840579710145,0.43724696356275305,0.9130434782608695,0.0,0.0,0,0
0.5411764705882349,0.2857142857142857,0.4227746298665692,0.8212560386473435,0.43454790823211864,0.9130434782608695,0.0,0.0,0,0
0.5411764705882349,0.2857142857142857,0.4260647048071651,0.8236714975845405,0.43184885290148456,0.9130434782608695,0.0,0.0,0,0
0.5517647058823527,0.2857142857142857,0.4260647048071651,0.8260869565217392,0.42914979757085014,0.9565217391304348,0.0,0.0,0,0
0.5517647058823527,0.2857142857142857,0.42850179735575467,0.8236714975845405,0.4311740890688259,0.9565217391304348,0.0,0.0,0,0
0.5635294117647056,0.2857142857142857,0.43496009260951674,0.8212560386473435,0.4331983805668016,0.9565217391304348,0.0,0.0,0,0
0.5721568627450935,0.42857142857142855,0.4373971851581064,0.818840579710145,0.4352226720647773,0.9565217391304348,0.0,0.0,0,0
0.5764705882352941,0.2857142857142857,0.44105282398099066,0.8164251207729465,0.43724696356275305,0.9565217391304348,0.0,0.0,0,2
0.5764705882352941,0.2857142857142857,0.44105282398099066,0.8140096618357493,0.4392712550607287,0.9565217391304348,0.0,0.0,0,2
0.5764705882352941,0.2857142857142857,0.43983427770669603,0.8115942028985508,0.44129554655870445,1.0,0.0,0.0,0,0
0.5764705882352941,0.2857142857142857,0.4373971851581064,0.8236714975845405,0.43724696356275305,1.0,0.0,0.0,0,0
0.5764705882352941,0.14285714285714285,0.43240114543349767,0.835748792270532,0.4331983805668016,1.0,0.0,0.0,0,0
0.5678431372549058,0.2857142857142857,0.4272832510814597,0.8478260869565217,0.42914979757085014,1.0,0.0,0.0,0,0
0.5635294117647056,0.2857142857142857,0.4260647048071651,0.8599033816425117,0.4251012145748988,1.0,0.0,0.0,0,0
0.5517647058823527,0.2857142857142857,0.4260647048071651,0.871980676328503,0.42105263157894735,1.0,0.0,0.0,0,0
0.5517647058823527,0.14285714285714285,0.4260647048071651,0.8840579710144927,0.41700404858299595,0.0,0.16666666666666666,0.0,0,0
0.5411764705882349,0.2857142857142857,0.4238713215134345,0.8840579710144927,0.41565452091767896,0.0,0.16666666666666666,0.0,0,0
0.5333333333333294,0.2857142857142857,0.4238713215134345,0.8840579710144927,0.41430499325236153,0.0,0.16666666666666666,0.0,0,0
0.5294117647058825,0.2857142857142857,0.4238713215134345,0.8840579710144927,0.41295546558704455,0.0,0.16666666666666666,0.0,0,0
0.5294117647058825,0.14285714285714285,0.4191189910436849,0.8840579710144927,0.4116059379217275,0.0,0.16666666666666666,0.0,0,0
0.5176470588235291,0.2857142857142857,0.41180771339791633,0.8840579710144927,0.41025641025641013,0.0,0.16666666666666666,0.0,0,0
0.5176470588235291,0.2857142857142857,0.3996222506549687,0.8840579710144927,0.4089068825910931,0.043478260869565216,0.16666666666666666,0.0,0,0
0.5047058823529411,0.2857142857142857,0.4020593432035581,0.8840579710144927,0.40958164642375183,0.043478260869565216,0.16666666666666666,0.0,0,0
0.5047058823529411,0.14285714285714285,0.40449643575214766,0.8840579710144927,0.41025641025641013,0.043478260869565216,0.16666666666666666,0.0,0,0
0.49294117647058777,0.0,0.3996222506549687,0.8840579710144927,0.4109311740890689,0.043478260869565216,0.16666666666666666,0.0,0,0
0.4858823529411762,0.0,0.39450435630293074,0.8840579710144927,0.4116059379217275,0.043478260869565216,0.16666666666666666,0.0,0,0
0.48235294117647043,0.0,0.3849996953634316,0.8840579710144927,0.4122807017543858,0.043478260869565216,0.16666666666666666,0.0,0,0
0.48235294117647043,0.0,0.3801255102662522,0.8840579710144927,0.41295546558704455,0.08695652173913043,0.16666666666666666,0.0,0,0
0.47058823529411753,0.0,0.37366721501249023,0.8840579710144927,0.41025641025641013,0.08695652173913043,0.16666666666666666,0.0,0,0
0.47058823529411753,0.0,0.37366721501249023,0.8840579710144927,0.4075573549257761,0.08695652173913043,0.16666666666666666,0.0,0,0
0.45882352941176463,0.0,0.3801255102662522,0.8840579710144927,0.4048582995951417,0.08695652173913043,0.16666666666666666,0.0,0,0
0.45882352941176463,0.0,0.3801255102662522,0.8840579710144927,0.4021592442645073,0.08695652173913043,0.16666666666666666,0.0,0,0
0.45882352941176463,0.0,0.37488576128678486,0.8840579710144927,0.39946018893387325,0.08695652173913043,0.16666666666666666,0.0,0,0
0.4458823529411762,0.0,0.3702552854444646,0.8840579710144927,0.39676113360323884,0.13043478260869565,0.16666666666666666,0.0,0,0
0.43803921568626936,0.0,0.362944007798696,0.8864734299516914,0.3974358974358976,0.13043478260869565,0.16666666666666666,0.0,0,0
0.4341176470588233,0.0,0.36026320599524764,0.8888888888888884,0.3981106612685559,0.13043478260869565,0.16666666666666666,0.0,0,0
0.4341176470588233,0.0,0.36410162675927615,0.8913043478260869,0.39878542510121456,0.13043478260869565,0.16666666666666666,0.0,0,0
0.4305882352941175,0.0,0.37488576128678486,0.8937198067632854,0.39946018893387325,0.13043478260869565,0.16666666666666666,0.0,0,0
0.4235294117647055,0.0,0.3775665630902332,0.8961352657004826,0.40013495276653155,0.13043478260869565,0.16666666666666666,0.0,0,0
0.4235294117647055,0.0,0.38487784073600184,0.8985507246376812,0.4008097165991903,0.17391304347826086,0.16666666666666666,0.0,0,0
0.4156862745098,0.0,0.3895083165783221,0.8937198067632854,0.401484480431849,0.17391304347826086,0.16666666666666666,0.0,0,0
0.41176470588235303,0.0,0.39450435630293074,0.8888888888888884,0.4021592442645073,0.17391304347826086,0.16666666666666666,0.0,0,2
0.41176470588235303,0.0,0.3971851581063791,0.8840579710144927,0.40283400809716596,0.17391304347826086,0.16666666666666666,0.0,0,2
0.40784313725490473,0.0,0.3971851581063791,0.8792270531400972,0.4035087719298247,0.17391304347826086,0.16666666666666666,0.0,0,2
0.3999999999999997,0.0,0.3971851581063791,0.8743961352656999,0.404183535762483,0.17391304347826086,0.16666666666666666,0.0,0,2
0.3999999999999997,0.0,0.3971851581063791,0.8695652173913044,0.4048582995951417,0.21739130434782608,0.16666666666666666,0.0,0,2
0.3913725490196118,0.0,0.3971851581063791,0.8792270531400972,0.404183535762483,0.21739130434782608,0.16666666666666666,0.0,0,2
0.3870588235294117,0.0,0.39584475720465473,0.8888888888888884,0.4035087719298247,0.21739130434782608,0.16666666666666666,0.0,0,2
0.3870588235294117,0.0,0.39584475720465473,0.8985507246376812,0.40283400809716596,0.21739130434782608,0.16666666666666666,0.0,0,2
0.3870588235294117,0.0,0.39840370438067374,0.9082125603864739,0.4021592442645073,0.21739130434782608,0.16666666666666666,0.0,0,2
0.3870588235294117,0.0,0.39840370438067374,0.9178743961352653,0.401484480431849,0.21739130434782608,0.16666666666666666,0.0,0,2
0.37529411764705833,0.0,0.4008407969292634,0.9275362318840581,0.4008097165991903,0.2608695652173913,0.16666666666666666,0.0,0,2
0.37529411764705833,0.14285714285714285,0.4044050447815756,0.9227053140096624,0.4021592442645073,0.2608695652173913,0.16666666666666666,0.0,0,2
0.37529411764705833,0.0,0.4077865106927435,0.9178743961352653,0.4035087719298247,0.2608695652173913,0.16666666666666666,0.0,0,2
0.37529411764705833,0.0,0.40449643575214766,0.9130434782608696,0.4048582995951417,0.2608695652173913,0.16666666666666666,0.0,0,2
0.36682352941176455,0.14285714285714285,0.40449643575214766,0.9082125603864739,0.4062078272604587,0.2608695652173913,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.40327788947785304,0.9033816425120769,0.4075573549257761,0.2608695652173913,0.16666666666666666,0.0,0,2
0.364705882352941,0.14285714285714285,0.4008407969292634,0.8985507246376812,0.4089068825910931,0.30434782608695654,0.16666666666666666,0.0,0,2
0.364705882352941,0.14285714285714285,0.4020593432035581,0.8937198067632854,0.4089068825910931,0.30434782608695654,0.16666666666666666,0.0,0,2
0.364705882352941,0.2857142857142857,0.4020593432035581,0.8888888888888884,0.4089068825910931,0.30434782608695654,0.16666666666666666,0.0,0,2
0.36176470588235277,0.2857142857142857,0.40449643575214766,0.8840579710144927,0.4089068825910931,0.30434782608695654,0.16666666666666666,0.0,0,2
0.3529411764705881,0.2857142857142857,0.40449643575214766,0.8792270531400972,0.4089068825910931,0.30434782608695654,0.16666666666666666,0.0,0,2
0.3529411764705881,0.42857142857142855,0.40449643575214766,0.8743961352656999,0.4089068825910931,0.30434782608695654,0.16666666666666666,0.0,0,2
0.3529411764705881,0.2857142857142857,0.40668981904587825,0.8695652173913044,0.4089068825910931,0.34782608695652173,0.16666666666666666,0.0,0,2
0.3490196078431398,0.42857142857142855,0.4077865106927435,0.8695652173913044,0.4068825910931174,0.34782608695652173,0.16666666666666666,0.0,0,2
0.34379084967319984,0.14285714285714285,0.4077865106927435,0.8695652173913044,0.4048582995951417,0.34782608695652173,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.40449643575214766,0.8695652173913044,0.40283400809716596,0.34782608695652173,0.16666666666666666,0.0,0,2
0.3450980392156817,0.0,0.39694144885152,0.8695652173913044,0.4008097165991903,0.34782608695652173,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.3849996953634316,0.8695652173913044,0.39878542510121456,0.34782608695652173,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.37881557302138547,0.8695652173913044,0.39676113360323884,0.3913043478260869,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.3702552854444646,0.8695652173913044,0.40013495276653155,0.3913043478260869,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.36903673917017,0.8695652173913044,0.4035087719298247,0.3913043478260869,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.3712301224639005,0.8695652173913044,0.4068825910931174,0.3913043478260869,0.16666666666666666,0.0,0,2
0.3368627450980346,0.0,0.37244866873819515,0.8695652173913044,0.41025641025641013,0.3913043478260869,0.16666666666666666,0.0,0,2
0.3368627450980346,0.0,0.3775665630902332,0.8695652173913044,0.4136302294197033,0.3913043478260869,0.16666666666666666,0.0,0,2
0.32823529411764674,0.0,0.38487784073600184,0.8695652173913044,0.41700404858299595,0.43478260869565216,0.16666666666666666,0.0,0,2
0.32823529411764674,0.0,0.3946262109303601,0.8574879227053145,0.42442645074224006,0.43478260869565216,0.16666666666666666,0.0,0,2
0.3325490196078469,0.0,0.405593127399013,0.8454106280193232,0.43184885290148456,0.43478260869565216,0.16666666666666666,0.0,0,2
0.3411764705882352,0.14285714285714285,0.4102236032413332,0.8333333333333333,0.4392712550607287,0.43478260869565216,0.16666666666666666,0.0,0,2
0.3450980392156817,0.0,0.4166818984950952,0.8212560386473435,0.4466936572199729,0.43478260869565216,0.16666666666666666,0.0,0,2
0.3450980392156817,0.0,0.4191189910436849,0.8091787439613523,0.4541160593792174,0.43478260869565216,0.16666666666666666,0.0,0,2
0.3450980392156817,0.0,0.4238713215134345,0.7971014492753623,0.46153846153846156,0.4782608695652174,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.43361969170779274,0.7850241545893726,0.4655870445344129,0.4782608695652174,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.43496009260951674,0.7729468599033811,0.46963562753036436,0.4782608695652174,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.43983427770669603,0.7608695652173914,0.4736842105263158,0.4782608695652174,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.4500091390970572,0.7487922705314014,0.47773279352226716,0.4782608695652174,0.16666666666666666,0.0,0,2
0.35882352941176454,0.0,0.4568939255468225,0.7367149758454101,0.4817813765182186,0.4782608695652174,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.45933101809541216,0.7246376811594204,0.4858299595141701,0.5217391304347826,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.46262109303600807,0.7198067632850247,0.4892037786774627,0.5217391304347826,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.46505818558459766,0.7149758454106276,0.49257759784075583,0.5217391304347826,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.475172119661244,0.7101449275362319,0.49595141700404854,0.5217391304347826,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.4822396880521539,0.7053140096618362,0.49932523616734126,0.5217391304347826,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.4934503137756655,0.7004830917874392,0.5026990553306344,0.5217391304347826,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.49588740632425515,0.6956521739130435,0.5060728744939271,0.5652173913043478,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.4922317675013709,0.7004830917874392,0.5026990553306344,0.5652173913043478,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.4946688600499605,0.7053140096618362,0.49932523616734126,0.5652173913043478,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.5016145738134407,0.7101449275362319,0.49595141700404854,0.5652173913043478,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.4969840979711205,0.7149758454106276,0.49257759784075583,0.5652173913043478,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.5003960275391457,0.7198067632850247,0.4892037786774627,0.5652173913043478,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.5028331200877354,0.7246376811594204,0.4858299595141701,0.6086956521739131,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.4980807896179857,0.7125603864734305,0.48515519568151133,0.6086956521739131,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.4934503137756655,0.7004830917874392,0.48448043184885303,0.6086956521739131,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.48839334673734236,0.6884057971014492,0.4838056680161943,0.6086956521739131,0.16666666666666666,0.0,0,2
0.3450980392156817,0.0,0.4739535733869494,0.6763285024154595,0.48313090418353566,0.6086956521739131,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.476390665935539,0.6642512077294682,0.48245614035087736,0.6086956521739131,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.476390665935539,0.6521739130434783,0.4817813765182186,0.6521739130434783,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.47151648083835973,0.6666666666666667,0.47773279352226716,0.6521739130434783,0.16666666666666666,0.0,0,2
0.3325490196078469,0.0,0.45445683299823325,0.681159420289855,0.4736842105263158,0.6521739130434783,0.16666666666666666,0.0,0,2
0.3450980392156817,0.0,0.4568939255468225,0.6956521739130435,0.46963562753036436,0.6521739130434783,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.475172119661244,0.7101449275362319,0.4655870445344129,0.6521739130434783,0.16666666666666666,0.0,0,2
0.35686274509803506,0.0,0.47760921220983366,0.7246376811594204,0.46153846153846156,0.6521739130434783,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.475172119661244,0.7391304347826086,0.4574898785425101,0.6956521739130435,0.16666666666666666,0.0,0,2
0.3572192513368939,0.0,0.46761713276061667,0.7222222222222217,0.45883940620782715,0.6956521739130435,0.16666666666666666,0.0,0,2
0.3564705882352939,0.0,0.4603058551148481,0.7053140096618362,0.4601889338731445,0.6956521739130435,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.4532382867239382,0.6884057971014492,0.46153846153846156,0.6956521739130435,0.16666666666666666,0.0,0,2
0.34558823529411753,0.0,0.44556144519588115,0.6714975845410622,0.4628879892037785,0.6956521739130435,0.16666666666666666,0.0,0,2
0.342081447963799,0.0,0.44799853774447085,0.6545893719806768,0.464237516869096,0.6956521739130435,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.4467799914701762,0.6376811594202898,0.4655870445344129,0.7391304347826086,0.16666666666666666,0.0,0,2
0.3411764705882352,0.14285714285714285,0.4443428989215865,0.661835748792271,0.45816464237516885,0.7391304347826086,0.16666666666666666,0.0,0,2
0.33999999999999964,0.2857142857142857,0.4443428989215865,0.6859903381642507,0.45074224021592424,0.7391304347826086,0.16666666666666666,0.0,0,2
0.32967320261437627,0.2857142857142857,0.44324620727472125,0.7101449275362319,0.4433198380566802,0.7391304347826086,0.16666666666666666,0.0,0,2
0.32823529411764674,0.5714285714285714,0.438615731432401,0.7342995169082132,0.435897435897436,0.7391304347826086,0.16666666666666666,0.0,0,2
0.32823529411764674,0.42857142857142855,0.4237494668860051,0.7584541062801928,0.4284750337381915,0.7391304347826086,0.16666666666666666,0.0,0,2
0.32431372549019977,0.5714285714285714,0.41400109669164686,0.7826086956521738,0.42105263157894735,0.7826086956521738,0.16666666666666666,0.0,0,2
0.32431372549019977,0.42857142857142855,0.40668981904587825,0.7971014492753623,0.41700404858299595,0.7826086956521738,0.16666666666666666,0.0,0,2
0.3325490196078469,0.2857142857142857,0.4020593432035581,0.8115942028985508,0.41295546558704455,0.7826086956521738,0.16666666666666666,0.0,0,2
0.3411764705882352,0.14285714285714285,0.4020593432035581,0.8260869565217392,0.4089068825910931,0.7826086956521738,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.40449643575214766,0.8405797101449275,0.4048582995951417,0.7826086956521738,0.16666666666666666,0.0,0,2
0.3699999999999999,0.0,0.4008407969292634,0.855072463768116,0.4008097165991903,0.7826086956521738,0.16666666666666666,0.0,0,2
0.37529411764705833,0.0,0.4008407969292634,0.8695652173913044,0.39676113360323884,0.8260869565217391,0.16666666666666666,0.0,0,2
0.384705882352941,0.0,0.3996222506549687,0.8743961352656999,0.39473684210526316,0.8260869565217391,0.16666666666666666,0.0,0,2
0.3870588235294117,0.0,0.3996222506549687,0.8792270531400972,0.3927125506072875,0.8260869565217391,0.16666666666666666,0.0,0,2
0.3870588235294117,0.0,0.4020593432035581,0.8840579710144927,0.39068825910931176,0.8260869565217391,0.16666666666666666,0.0,0,2
0.3870588235294117,0.0,0.4020593432035581,0.8888888888888884,0.38866396761133604,0.8260869565217391,0.16666666666666666,0.0,0,2
0.3870588235294117,0.0,0.3908487174800464,0.8937198067632854,0.3866396761133603,0.8260869565217391,0.16666666666666666,0.0,0,2
0.3870588235294117,0.0,0.3825626028148419,0.8985507246376812,0.3846153846153846,0.8695652173913043,0.16666666666666666,0.0,0,2
0.3831372549019647,0.0,0.38134405654054726,0.8937198067632854,0.3859649122807016,0.8695652173913043,0.16666666666666666,0.0,0,2
0.37529411764705833,0.0,0.3873149332845915,0.8888888888888884,0.387314439946019,0.8695652173913043,0.16666666666666666,0.0,0,2
0.37529411764705833,0.0,0.3895083165783221,0.8840579710144927,0.38866396761133604,0.8695652173913043,0.16666666666666666,0.0,0,2
0.371764705882353,0.0,0.38841162493145676,0.8792270531400972,0.39001349527665297,0.8695652173913043,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.38134405654054726,0.8743961352656999,0.39136302294197045,0.8695652173913043,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.3775665630902332,0.8695652173913044,0.3927125506072875,0.9130434782608695,0.16666666666666666,0.0,0,2
0.364705882352941,0.0,0.3775665630902332,0.8623188405797102,0.39676113360323884,0.9130434782608695,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.3825626028148419,0.855072463768116,0.4008097165991903,0.9130434782608695,0.16666666666666666,0.0,0,2
0.3529411764705881,0.0,0.3849996953634316,0.8478260869565217,0.4048582995951417,0.9130434782608695,0.16666666666666666,0.0,0,2
0.34640522875816493,0.2857142857142857,0.3907268628526167,0.8405797101449275,0.4089068825910931,0.9130434782608695,0.16666666666666666,0.0,0,2
0.3411764705882352,0.14285714285714285,0.3931639554012064,0.8333333333333333,0.41295546558704455,0.9130434782608695,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.39840370438067374,0.8260869565217392,0.41700404858299595,0.9565217391304348,0.16666666666666666,0.0,0,2
0.3411764705882352,0.14285714285714285,0.40327788947785304,0.8164251207729465,0.41835357624831293,0.9565217391304348,0.16666666666666666,0.0,0,2
0.3411764705882352,0.0,0.4077865106927435,0.8067632850241551,0.41970310391363036,0.9565217391304348,0.16666666666666666,0.0,0,2
0.33066176470588204,0.0,0.4077865106927435,0.7971014492753623,0.42105263157894735,0.9565217391304348,0.16666666666666666,0.0,0,2
0.32823529411764674,0.0,0.41144214951562785,0.7874396135265695,0.4224021592442644,0.9565217391304348,0.16666666666666666,0.0,0,2
0.32823529411764674,0.0,0.41445805154450743,0.7777777777777783,0.42375168690958176,0.9565217391304348,0.16666666666666666,0.0,0,2
0.32823529411764674,0.0,0.41790044476939026,0.7681159420289856,0.4251012145748988,1.0,0.16666666666666666,0.0,0,2
0.31860962566844697,0.0,0.4227746298665692,0.7584541062801928,0.4284750337381915,1.0,0.16666666666666666,0.0,0,2
0.31647058823529384,0.0,0.42496801316029975,0.7487922705314014,0.43184885290148456,1.0,0.16666666666666666,0.0,0,2
0.31647058823529384,0.0,0.42972034363004935,0.7391304347826086,0.4352226720647773,1.0,0.16666666666666666,0.0,0,2
0.31647058823529384,0.0,0.42972034363004935,0.7294685990338159,0.43859649122807,1.0,0.16666666666666666,0.0,0,2
0.3147058823529407,0.0,0.4337415463352221,0.7198067632850247,0.44197031039136314,1.0,0.16666666666666666,0.0,0,2
0.30588235294117605,0.0,0.4361786388838117,0.7101449275362319,0.44534412955465585,0.0,0.3333333333333333,0.0,0,2
0.30588235294117605,0.0,0.44105282398099066,0.7294685990338159,0.4406207827260457,0.0,0.3333333333333333,0.0,0,2
0.30588235294117605,0.0,0.44105282398099066,0.7487922705314014,0.435897435897436,0.0,0.3333333333333333,0.0,0,2
0.3048128342245986,0.0,0.4311825991592031,0.7681159420289856,0.4311740890688259,0.0,0.3333333333333333,0.0,0,2
0.3032679738562114,0.0,0.4238713215134345,0.7874396135265695,0.4264507422402158,0.0,0.3333333333333333,0.0,0,2
0.29915966386554094,0.0,0.4227746298665692,0.8067632850241551,0.4217273954116061,0.0,0.3333333333333333,0.0,0,2
0.2941176470588236,0.0,0.42496801316029975,0.8260869565217392,0.41700404858299595,0.043478260869565216,0.3333333333333333,0.0,0,2
0.2941176470588236,0.0,0.4227746298665692,0.8333333333333333,0.41700404858299595,0.043478260869565216,0.3333333333333333,0.0,0,2
0.2941176470588236,0.0,0.4203375373179795,0.8405797101449275,0.41700404858299595,0.043478260869565216,0.3333333333333333,0.0,0,2
0.2928104575163404,0.0,0.4191189910436849,0.8478260869565217,0.41700404858299595,0.043478260869565216,0.3333333333333333,0.0,0,2
0.28235294117647025,0.0,0.4191189910436849,0.855072463768116,0.41700404858299595,0.043478260869565216,0.3333333333333333,0.0,0,2
0.28235294117647025,0.0,0.4191189910436849,0.8623188405797102,0.41700404858299595,0.043478260869565216,0.3333333333333333,0.0,0,2
0.28235294117647025,0.0,0.4191189910436849,0.8695652173913044,0.41700404858299595,0.08695652173913043,0.3333333333333333,0.0,0,2
0.28235294117647025,0.0,0.4215560835922746,0.8647342995169087,0.41835357624831293,0.08695652173913043,0.3333333333333333,0.0,0,2
0.28235294117647025,0.0,0.4227746298665692,0.8599033816425117,0.41970310391363036,0.08695652173913043,0.3333333333333333,0.0,0,2
0.28235294117647025,0.0,0.42496801316029975,0.855072463768116,0.42105263157894735,0.08695652173913043,0.3333333333333333,0.0,0,2
0.28235294117647025,0.0,0.4260647048071651,0.8502415458937203,0.4224021592442644,0.08695652173913043,0.3333333333333333,0.0,0,2
0.2803619909502235,0.0,0.42850179735575467,0.8454106280193232,0.42375168690958176,0.08695652173913043,0.3333333333333333,0.0,0,2
0.28163398692810593,0.0,0.42972034363004935,0.8405797101449275,0.4251012145748988,0.13043478260869565,0.3333333333333333,0.0,0,2
0.2730065359477176,0.0,0.42972034363004935,0.8405797101449275,0.42442645074224006,0.13043478260869565,0.3333333333333333,0.0,0,2
0.270130718954247,0.0,0.42972034363004935,0.8405797101449275,0.42375168690958176,0.13043478260869565,0.3333333333333333,0.0,0,2
0.26941176470588224,0.0,0.42972034363004935,0.8405797101449275,0.4230769230769231,0.13043478260869565,0.3333333333333333,0.0,0,2
0.26941176470588224,0.0,0.4310607445317737,0.8405797101449275,0.4224021592442644,0.13043478260869565,0.3333333333333333,0.0,0,2
0.2672727272727291,0.0,0.4337415463352221,0.8405797101449275,0.4217273954116061,0.13043478260869565,0.3333333333333333,0.0,0,2
